source_code,sku,status,quantity
kuwait,SMO-10015,1,0
UAE,SMO-10015,1,14
kuwait,AIA-501678-1,1,0
UAE,AIA-501678-1,1,18
UAE_site,AIA-501678-1,1,5
kuwait,AIA-501679-1,1,0
UAE,AIA-501679-1,1,18
UAE_site,AIA-501679-1,1,4
kuwait,AIA-501680-1,1,0
UAE,AIA-501680-1,1,15
UAE_site,AIA-501680-1,1,4
kuwait,AIA-501610-1,1,0
UAE,AIA-501610-1,1,1
UAE_site,AIA-501610-1,1,1
kuwait,AIA-501607-1,1,0
UAE,AIA-501607-1,1,3
UAE_site,AIA-501607-1,1,3
kuwait,AIA-501606-1,1,0
UAE,AIA-501606-1,1,6
UAE_site,AIA-501606-1,1,0
kuwait,AIA-501539-1,1,0
UAE,AIA-501539-1,1,13
UAE_site,AIA-501539-1,1,4
kuwait,AIA-501547-1,1,0
UAE,AIA-501547-1,1,27
UAE_site,AIA-501547-1,1,2
kuwait,AIA-501771,1,0
UAE,AIA-501771,1,0
UAE_site,AIA-501771,1,2
kuwait,AIA-501772,1,0
UAE,AIA-501772,1,3
UAE_site,AIA-501772,1,1
kuwait,AIA-501770,1,0
UAE,AIA-501770,1,0
UAE_site,AIA-501770,1,0
kuwait,AIA-501728-1,1,0
UAE,AIA-501728-1,1,0
kuwait,AIA-501733,1,0
UAE,AIA-501733,1,7
kuwait,AIA-501022-1,1,4
UAE,AIA-501022-1,1,15
UAE_site,AIA-501022-1,1,6
kuwait,AIA-501735,1,0
UAE,AIA-501735,1,17
UAE_site,AIA-501735,1,3
UAE_site,AIA-501733,1,3
kuwait,Ultra Hydrating Shampoo,1,0
UAE,Ultra Hydrating Shampoo,1,0
UAE_site,Ultra Hydrating Shampoo,1,0
kuwait,SUT-10001,1,0
UAE,SUT-10001,1,0
UAE_site,SUT-10001,1,1
kuwait,SUT-10002,1,0
UAE,SUT-10002,1,2
UAE_site,SUT-10002,1,1
kuwait,SUT-10003,1,0
UAE,SUT-10003,1,1
UAE_site,SUT-10003,1,2
kuwait,SUT-10005,1,0
UAE,SUT-10005,1,0
UAE_site,SUT-10005,1,1
kuwait,SUT-10006,1,0
UAE,SUT-10006,1,4
UAE_site,SUT-10006,1,2
kuwait,INS-RM-12-01-P,1,4
UAE,INS-RM-12-01-P,1,11
UAE_site,INS-RM-12-01-P,1,3
UAE_site,INS-11546-1,1,1
kuwait,INS-MCN-12-01-P,1,9
UAE,INS-MCN-12-01-P,1,15
UAE_site,INS-MCN-12-01-P,1,3
UAE_site,INS-11548-1,1,1
kuwait,INS-MHM-12-01-P,1,9
UAE,INS-MHM-12-01-P,1,3
UAE_site,INS-MHM-12-01-P,1,3
kuwait,INS-MLM-12-01-P,1,11
UAE,INS-MLM-12-01-P,1,14
UAE_site,INS-MLM-12-01-P,1,3
UAE_site,INS-11550-1,1,0
kuwait,INS-MSH-12-01-P,1,5
UAE,INS-MSH-12-01-P,1,6
UAE_site,INS-MSH-12-01-P,1,2
UAE_site,BNC-500012,1,4
UAE_site,BRE-100012,1,3
UAE_site,CSM-MO012,1,5
UAE_site,CSM-MO014,1,0
UAE_site,CSM-ST007,1,6
UAE_site,RZC-32039,1,1
kuwait,RZC-20241,1,0
UAE,RZC-20241,1,12
UAE_site,RZC-20241,1,4
kuwait,RZC-20242,1,0
UAE,RZC-20242,1,15
UAE_site,RZC-20242,1,0
kuwait,SUT-10004,1,0
UAE,SUT-10004,1,0
UAE_site,SUT-10004,1,0
kuwait,NAT-100013,1,0
UAE,NAT-100013,1,14
UAE_site,NAT-100013,1,3
kuwait,NAT-100014,1,0
UAE,NAT-100014,1,7
UAE_site,NAT-100014,1,3
kuwait,MNL-600005,1,0
UAE,MNL-600005,1,17
UAE_site,MNL-600005,1,6
kuwait,BCL-1258-1,1,116
UAE,BCL-1258-1,1,155
UAE_site,BCL-1258-1,1,6
UAE_site,BNC-500011,1,4
kuwait,ASA-12303,1,0
UAE,ASA-12303,1,0
UAE_site,ASA-12303,1,0
kuwait,FCL-FC010R,1,0
UAE,FCL-FC010R,1,75
UAE_site,FCL-FC010R,1,5
kuwait,FCL-FC009R,1,0
UAE,FCL-FC009R,1,75
UAE_site,FCL-FC009R,1,6
kuwait,FCL-FC028R,1,0
UAE,FCL-FC028R,1,78
UAE_site,FCL-FC028R,1,11
kuwait,FCL-FC001R,1,0
UAE,FCL-FC001R,1,49
UAE_site,FCL-FC001R,1,4
kuwait,FCL-FCKIT1,1,0
UAE,FCL-FCKIT1,1,5
UAE_site,FCL-FCKIT1,1,3
kuwait,FCL-FC020R,1,0
UAE,FCL-FC020R,1,46
UAE_site,FCL-FC020R,1,12
kuwait,FCL-FC018R,1,0
UAE,FCL-FC018R,1,45
UAE_site,FCL-FC018R,1,12
kuwait,FCL-FC005-1,1,0
UAE,FCL-FC005-1,1,0
UAE_site,FCL-FC005-1,1,0
kuwait,FCL-FC021R,1,0
UAE,FCL-FC021R,1,46
UAE_site,FCL-FC021R,1,6
kuwait,FCL-FC019R,1,0
UAE,FCL-FC019R,1,46
UAE_site,FCL-FC019R,1,11
kuwait,FCL-FCKIT2,1,0
UAE,FCL-FCKIT2,1,0
UAE_site,FCL-FCKIT2,1,0
kuwait,FCL-FCKIT3,1,0
UAE,FCL-FCKIT3,1,9
UAE_site,FCL-FCKIT3,1,0
kuwait,FCL-FC006R,1,0
UAE,FCL-FC006R,1,80
UAE_site,FCL-FC006R,1,12
kuwait,FCL-FC002R,1,0
UAE,FCL-FC002R,1,71
UAE_site,FCL-FC002R,1,10
kuwait,FCL-FC029R,1,0
UAE,FCL-FC029R,1,51
UAE_site,FCL-FC029R,1,6
kuwait,FCL-FC030R,1,0
UAE,FCL-FC030R,1,54
UAE_site,FCL-FC030R,1,6
kuwait,FCL-FCKIT5,1,0
UAE,FCL-FCKIT5,1,11
UAE_site,FCL-FCKIT5,1,0
kuwait,FCL-FCKIT6,1,0
UAE,FCL-FCKIT6,1,7
UAE_site,FCL-FCKIT6,1,0
kuwait,FCL-FC016R,1,0
UAE,FCL-FC016R,1,37
UAE_site,FCL-FC016R,1,0
kuwait,FCL-FC017R,1,0
UAE,FCL-FC017R,1,34
UAE_site,FCL-FC017R,1,6
UAE_site,INS-60511-1,1,4
kuwait,RLC-12-01-P,1,12
UAE,RLC-12-01-P,1,0
UAE_site,RLC-12-01-P,1,0
UAE_site,INS-60505-1,1,8
kuwait,MPC-12-01-P,1,18
UAE,MPC-12-01-P,1,0
UAE_site,MPC-12-01-P,1,0
UAE_site,INS-60507-1,1,3
kuwait,CSG-12-01-P,1,24
UAE,CSG-12-01-P,1,0
UAE_site,CSG-12-01-P,1,0
kuwait,INS-60506-1,1,0
UAE,INS-60506-1,1,6
UAE_site,INS-60506-1,1,6
kuwait,MM-12-01-P,1,12
UAE,MM-12-01-P,1,0
UAE_site,MM-12-01-P,1,0
kuwait,INS-RLC-12-01-P,1,4
UAE,INS-RLC-12-01-P,1,0
UAE_site,INS-RLC-12-01-P,1,0
kuwait,INS-MPC-12-01-P,1,10
UAE,INS-MPC-12-01-P,1,12
UAE_site,INS-MPC-12-01-P,1,0
kuwait,INS-CSG-12-01-P,1,0
UAE,INS-CSG-12-01-P,1,9
UAE_site,INS-CSG-12-01-P,1,0
kuwait,INS-MM-12-01-P,1,6
UAE,INS-MM-12-01-P,1,9
UAE_site,INS-MM-12-01-P,1,0
kuwait,INS-PMG-12-01-P,1,24
UAE,INS-PMG-12-01-P,1,0
UAE_site,INS-PMG-12-01-P,1,0
kuwait,CRL-10001,1,0
UAE,CRL-10001,1,21
UAE_site,CRL-10001,1,6
kuwait,CRL-10002,1,0
UAE,CRL-10002,1,23
UAE_site,CRL-10002,1,6
kuwait,CRL-10003,1,0
UAE,CRL-10003,1,22
UAE_site,CRL-10003,1,6
kuwait,CRL-10005,1,0
UAE,CRL-10005,1,3
UAE_site,CRL-10005,1,0
UAE_site,THC-10002,1,1
UAE_site,NAT-100012,1,3
UAE_site,NAT-100011,1,2
UAE_site,AIA-501729,1,3
UAE_site,AIA-501730,1,2
UAE_site,AIA-501731,1,2
UAE_site,BNC-500002,1,8
UAE_site,BNC-500005,1,4
UAE_site,BNC-500007,1,10
UAE_site,BNC-500009,1,4
UAE_site,BNC-500010,1,1
UAE_site,BRE-100002,1,2
UAE_site,BRE-100004,1,2
UAE_site,BRE-100005,1,4
UAE_site,BRE-100006,1,2
UAE_site,BRE-100007,1,1
UAE_site,BRE-100009,1,3
UAE_site,CFL-11001,1,3
UAE_site,CFL-11002,1,3
UAE_site,CFL-11003,1,3
UAE_site,CFL-11004,1,3
UAE_site,CFL-11005,1,3
UAE_site,CFL-11006,1,3
UAE_site,CFL-11007,1,3
UAE_site,CFL-11008,1,3
UAE_site,CFL-11009,1,3
UAE_site,CFL-11011,1,2
UAE_site,CFL-11012,1,3
UAE_site,CFL-11014,1,3
UAE_site,ECO-11050,1,2
UAE_site,ECO-11051,1,2
UAE_site,ECO-11055,1,2
UAE_site,ECO-11057,1,0
UAE_site,ECO-21001,1,2
UAE_site,FCL-KIT03,1,3
UAE_site,HES-11283,1,4
UAE_site,HES-11299,1,4
UAE_site,HES-90011,1,2
UAE_site,HES-90018,1,2
UAE_site,HES-90019,1,3
UAE_site,HES-90021,1,2
UAE_site,HES-90047,1,3
UAE_site,HES-90056,1,0
UAE_site,HES-90057,1,1
UAE_site,INS-60502,1,2
UAE_site,INS-60520,1,2
UAE_site,MIX-11171,1,3
UAE_site,MIX-11172,1,3
UAE_site,MIX-11173,1,3
UAE_site,MIX-11175,1,2
UAE_site,MIX-11176,1,2
UAE_site,MIX-11178,1,1
UAE_site,MIX-11179,1,3
UAE_site,MIX-11182,1,3
UAE_site,JES-11143-1,1,33
kuwait,JES-20143,1,36
UAE,JES-20143,1,0
UAE_site,JES-20143,1,0
UAE_site,JES-11079-1,1,35
kuwait,JES-20079,1,36
UAE,JES-20079,1,0
UAE_site,JES-20079,1,0
UAE_site,JES-11084-1,1,0
kuwait,JES-11090-2,1,93
UAE,JES-11090-2,1,35
UAE_site,JES-11090-2,1,24
kuwait,JES-20090,1,36
UAE,JES-20090,1,0
UAE_site,JES-20090,1,0
UAE_site,JES-11093-1,1,34
kuwait,JES-20093,1,36
UAE,JES-20093,1,0
UAE_site,JES-20093,1,0
UAE_site,JES-11098-1,1,24
kuwait,JES-20098,1,36
UAE,JES-20098,1,0
UAE_site,JES-20098,1,0
UAE_site,JES-11103-1,1,35
kuwait,JES-20103,1,36
UAE,JES-20103,1,0
UAE_site,JES-20103,1,0
UAE_site,JES-11125-1,1,36
kuwait,JES-20125,1,36
UAE,JES-20125,1,0
UAE_site,JES-20125,1,0
UAE_site,JES-11133-1,1,31
kuwait,JES-20133,1,36
UAE,JES-20133,1,0
UAE_site,JES-20133,1,0
kuwait,JES-20133-1,1,36
UAE,JES-20133-1,1,0
UAE_site,JES-20133-1,1,0
kuwait,JES-11079S,1,32
UAE,JES-11079S,1,0
UAE_site,JES-11079S,1,0
kuwait,JES-11084S,1,32
UAE,JES-11084S,1,0
UAE_site,JES-11084S,1,0
kuwait,JES-11090S,1,31
UAE,JES-11090S,1,0
UAE_site,JES-11090S,1,0
kuwait,JES-11093S,1,30
UAE,JES-11093S,1,0
UAE_site,JES-11093S,1,0
kuwait,JES-11098S,1,29
UAE,JES-11098S,1,0
UAE_site,JES-11098S,1,0
kuwait,JES-11103S,1,30
UAE,JES-11103S,1,0
UAE_site,JES-11103S,1,0
kuwait,JES-11125S,1,30
UAE,JES-11125S,1,0
UAE_site,JES-11125S,1,0
kuwait,JES-11143S,1,34
UAE,JES-11143S,1,0
UAE_site,JES-11143S,1,0
kuwait,KCL-K-SC12-1,1,27
UAE,KCL-K-SC12-1,1,0
UAE_site,KCL-K-SC12-1,1,2
UAE_site,KCL-K-SC12S,1,0
kuwait,KCL-K-MM8-1,1,22
UAE,KCL-K-MM8-1,1,0
UAE_site,KCL-K-MM8-1,1,1
UAE_site,KCL-K-MM8S,1,1
UAE_site,KCL-K-CC8S,1,0
kuwait,BNC-BRUSH,1,0
UAE,BNC-BRUSH,1,50
UAE_site,BNC-BRUSH,1,0
kuwait,BNC-50015,1,0
UAE,BNC-50015,1,25
UAE_site,BNC-50015,1,0
kuwait,BNC-550003,1,0
UAE,BNC-550003,1,36
UAE_site,BNC-550003,1,0
kuwait,BNC-50016,1,0
UAE,BNC-50016,1,50
UAE_site,BNC-50016,1,0
kuwait,BNC-500015,1,0
UAE,BNC-500015,1,0
UAE_site,BNC-500015,1,2
kuwait,BNC-500016,1,0
UAE,BNC-500016,1,0
UAE_site,BNC-500016,1,0
kuwait,9095353838933-Purple-100,1,30
UAE,9095353838933-Purple-100,1,30
UAE_site,9095353838933-Purple-100,1,10
kuwait,9095353838933-Purple-250,1,100
UAE,9095353838933-Purple-250,1,100
UAE_site,9095353838933-Purple-250,1,50
kuwait,9095353838933-Purple-500,1,30
UAE,9095353838933-Purple-500,1,30
UAE_site,9095353838933-Purple-500,1,30
kuwait,9095353838933-Green-100,1,30
UAE,9095353838933-Green-100,1,30
UAE_site,9095353838933-Green-100,1,10
kuwait,9095353838933-Green-250,1,100
UAE,9095353838933-Green-250,1,100
UAE_site,9095353838933-Green-250,1,50
kuwait,9095353838933-Green-500,1,30
UAE,9095353838933-Green-500,1,30
UAE_site,9095353838933-Green-500,1,30
kuwait,9095353838933-RED-100,1,30
UAE,9095353838933-RED-100,1,30
UAE_site,9095353838933-RED-100,1,10
kuwait,9095353838933-RED-250,1,100
UAE,9095353838933-RED-250,1,100
UAE_site,9095353838933-RED-250,1,50
kuwait,9095353838933-RED-500,1,30
UAE,9095353838933-RED-500,1,30
UAE_site,9095353838933-RED-500,1,30
kuwait,9095353838933-Purple,1,10
UAE,9095353838933-Purple,1,10
UAE_site,9095353838933-Purple,1,10
kuwait,9095353838933-Green,1,10
UAE,9095353838933-Green,1,10
UAE_site,9095353838933-Green,1,10
kuwait,9095353838933-RED,1,10
UAE,9095353838933-RED,1,10
UAE_site,9095353838933-RED,1,10
UAE_site,CLE-CEWDB,1,1
kuwait,KCL-K-CC8S-1,1,9
UAE,KCL-K-CC8S-1,1,0
UAE_site,KCL-K-CC8S-1,1,0
kuwait,FCL-FC012R,1,0
UAE,FCL-FC012R,1,96
UAE_site,FCL-FC012R,1,0
UAE_site,UFD-11253,1,0
UAE_site,UFD-11255,1,0
UAE_site,UFD-11252,1,0
kuwait,ECO-11047-1,1,0
UAE,ECO-11047-1,1,0
kuwait,ECO-11061,1,0
UAE,ECO-11061,1,16
UAE_site,ECO-11061,1,0
kuwait,ECO-11050-1,1,0
UAE,ECO-11050-1,1,3
UAE_site,ECO-11050-1,1,2
kuwait,ECO-11060,1,0
UAE,ECO-11060,1,6
UAE_site,ECO-11060,1,0
kuwait,ECO-11054-1,1,0
UAE,ECO-11054-1,1,0
kuwait,ECO-11059,1,0
UAE,ECO-11059,1,15
UAE_site,ECO-11059,1,0
kuwait,ECO-11045-1,1,0
UAE,ECO-11045-1,1,0
kuwait,ECO-11062,1,0
UAE,ECO-11062,1,7
kuwait,ECO-11066,1,0
UAE,ECO-11066,1,7
kuwait,ECO-11063,1,0
UAE,ECO-11063,1,7
UAE_site,ECO-11063,1,0
kuwait,FCL-FC011R,1,0
UAE,FCL-FC011R,1,87
UAE_site,FCL-FC011R,1,0
kuwait,FCL-FC005R,1,0
UAE,FCL-FC005R,1,70
UAE_site,FCL-FC005R,1,0
kuwait,PCG-10002-1,1,0
UAE,PCG-10002-1,1,0
UAE_site,PCG-10002-1,1,3
kuwait,PCG-10020,1,0
UAE,PCG-10020,1,9
UAE_site,PCG-10020,1,0
kuwait,PCG-10010-1,1,0
UAE,PCG-10010-1,1,0
UAE_site,PCG-10010-1,1,2
kuwait,PCG-10021,1,0
UAE,PCG-10021,1,8
UAE_site,PCG-10021,1,0
kuwait,PCG-10016,1,0
UAE,PCG-10016,1,4
UAE_site,PCG-10016,1,0
kuwait,ECO-11065,1,0
UAE,ECO-11065,1,8
UAE_site,ECO-11065,1,0
kuwait,ECO-11064,1,0
UAE,ECO-11064,1,3
UAE_site,ECO-11064,1,0
kuwait,PCG-10004-1,1,0
UAE,PCG-10004-1,1,0
UAE_site,PCG-10004-1,1,3
kuwait,PCG-10015,1,0
UAE,PCG-10015,1,3
UAE_site,PCG-10015,1,0
kuwait,PCG-10011-1,1,0
UAE,PCG-10011-1,1,1
UAE_site,PCG-10011-1,1,0
kuwait,PCG-10018,1,0
UAE,PCG-10018,1,21
UAE_site,PCG-10018,1,0
kuwait,PCG-10008-1,1,0
UAE,PCG-10008-1,1,0
UAE_site,PCG-10008-1,1,0
kuwait,PCG-10023,1,0
UAE,PCG-10023,1,1
UAE_site,PCG-10023,1,0
kuwait,PCG-10024,1,0
UAE,PCG-10024,1,12
UAE_site,PCG-10024,1,0
kuwait,PCG-10019,1,0
UAE,PCG-10019,1,9
UAE_site,PCG-10019,1,0
kuwait,PCG-10019-1,1,0
UAE,PCG-10019-1,1,12
UAE_site,PCG-10019-1,1,0
kuwait,PCG-10022,1,0
UAE,PCG-10022,1,9
UAE_site,PCG-10022,1,0
kuwait,PCG-10022-1,1,0
UAE,PCG-10022-1,1,12
UAE_site,PCG-10022-1,1,0
kuwait,PCG-10025,1,0
UAE,PCG-10025,1,4
UAE_site,PCG-10025,1,0
kuwait,PCG-10015-1,1,0
UAE,PCG-10015-1,1,6
UAE_site,PCG-10015-1,1,0
kuwait,PCG-10017,1,0
UAE,PCG-10017,1,4
UAE_site,PCG-10017,1,0
kuwait,BNC-500016-1,1,0
UAE,BNC-500016-1,1,0
UAE_site,BNC-500016-1,1,4
kuwait,BNC-500017,1,99
UAE,BNC-500017,1,50
UAE_site,BNC-500017,1,0
kuwait,CSM-VL001,1,0
UAE,CSM-VL001,1,22
UAE_site,CSM-VL001,1,0
kuwait,CSM-VL002,1,0
UAE,CSM-VL002,1,23
UAE_site,CSM-VL002,1,0
kuwait,CSM-VL003,1,0
UAE,CSM-VL003,1,35
UAE_site,CSM-VL003,1,0
kuwait,CSM-VL004,1,0
UAE,CSM-VL004,1,40
UAE_site,CSM-VL004,1,0
kuwait,CSM-VL005,1,0
UAE,CSM-VL005,1,16
UAE_site,CSM-VL005,1,0
UAE_site,INS-60504-1,1,6
kuwait,INS-LSG-12-01-P,1,22
UAE,INS-LSG-12-01-P,1,3
UAE_site,INS-LSG-12-01-P,1,0
UAE_site,INS-60512-1,1,8
kuwait,INS-RS-12-01-P,1,12
UAE,INS-RS-12-01-P,1,0
UAE_site,INS-RS-12-01-P,1,0
UAE_site,BNC-500014,1,2
UAE_site,BNC-500013,1,2
UAE_site,AIA-501681,1,2
UAE_site,AIA-501030,1,2
kuwait,AIA-501012-1,1,12
UAE,AIA-501012-1,1,51
UAE_site,AIA-501012-1,1,5
kuwait,FIX-10012,1,0
UAE,FIX-10012,1,9
UAE_site,FIX-10012,1,0
kuwait,FIX-10011,1,0
UAE,FIX-10011,1,9
UAE_site,FIX-10011,1,0
kuwait,FIX-10014,1,0
UAE,FIX-10014,1,9
UAE_site,FIX-10014,1,0
kuwait,FIX-10013,1,0
UAE,FIX-10013,1,9
UAE_site,FIX-10013,1,0
kuwait,FIX-10015,1,0
UAE,FIX-10015,1,9
UAE_site,FIX-10015,1,0
kuwait,FIX-10016,1,0
UAE,FIX-10016,1,6
UAE_site,FIX-10016,1,0
kuwait,FIX-10017,1,0
UAE,FIX-10017,1,9
UAE_site,FIX-10017,1,0
UAE_site,HES-90014,1,3
UAE_site,HES-90015,1,3
UAE_site,HES-90024,1,6
kuwait,FIX-10018,1,0
UAE,FIX-10018,1,9
UAE_site,FIX-10018,1,0
kuwait,FIX-10020,1,0
UAE,FIX-10020,1,8
UAE_site,FIX-10020,1,0
kuwait,FIX-10019,1,0
UAE,FIX-10019,1,9
UAE_site,FIX-10019,1,0
kuwait,FIX-10019-1,1,0
UAE,FIX-10019-1,1,0
UAE_site,FIX-10019-1,1,0
kuwait,FIX-10021,1,0
UAE,FIX-10021,1,9
UAE_site,FIX-10021,1,0
kuwait,FIX-10021-1,1,0
UAE,FIX-10021-1,1,0
UAE_site,FIX-10021-1,1,0
kuwait,FIX-10022,1,0
UAE,FIX-10022,1,9
UAE_site,FIX-10022,1,0
kuwait,FIX-10023,1,0
UAE,FIX-10023,1,8
UAE_site,FIX-10023,1,0
kuwait,FIX-10024,1,0
UAE,FIX-10024,1,9
UAE_site,FIX-10024,1,0
kuwait,FIX-10025,1,0
UAE,FIX-10025,1,9
UAE_site,FIX-10025,1,0
kuwait,FIX-10027,1,0
UAE,FIX-10027,1,9
UAE_site,FIX-10027,1,0
kuwait,FIX-10026,1,0
UAE,FIX-10026,1,9
UAE_site,FIX-10026,1,0
kuwait,FIX-10028,1,0
UAE,FIX-10028,1,3
UAE_site,FIX-10028,1,0
UAE_site,CLE-CE0001-1,1,8
kuwait,CLE-CE0015,1,58
UAE,CLE-CE0015,1,0
UAE_site,CLE-CE0015,1,0
UAE_site,CLE-CE0002-1,1,7
kuwait,CLE-CE0013,1,60
UAE,CLE-CE0013,1,0
UAE_site,CLE-CE0013,1,0
UAE_site,CLE-CE0004-1,1,10
kuwait,CLE-CE0014,1,59
UAE,CLE-CE0014,1,0
UAE_site,CLE-CE0014,1,0
kuwait,CSM-KIT20,1,0
UAE,CSM-KIT20,1,45
UAE_site,CSM-KIT20,1,3
kuwait,Bounce Curl - Volume EdgeLift Brush,1,0
UAE,Bounce Curl - Volume EdgeLift Brush,1,30
UAE_site,Bounce Curl - Volume EdgeLift Brush,1,0
kuwait,BNC-500018,1,43
UAE,BNC-500018,1,0
UAE_site,BNC-500018,1,25
kuwait,RZC-11206-1,1,0
UAE,RZC-11206-1,1,37
UAE_site,RZC-11206-1,1,5
UAE_site,CSM-MO001-1,1,0
UAE_site,CSM-ST001-1,1,5
kuwait,CSM-ST013,1,0
UAE,CSM-ST013,1,12
UAE_site,CSM-ST013,1,0
kuwait,CSM-ST004-1,1,0
UAE,CSM-ST004-1,1,50
UAE_site,CSM-ST004-1,1,1
kuwait,8.50005E+11,1,0
UAE,8.50005E+11,1,9
UAE_site,8.50005E+11,1,0
kuwait,CSM-ST015,1,0
UAE,CSM-ST015,1,9
UAE_site,CSM-ST015,1,0
kuwait,CSM-MO016-1,1,0
UAE,CSM-MO016-1,1,39
UAE_site,CSM-MO016-1,1,1
kuwait,CSM-MO018,1,0
UAE,CSM-MO018,1,12
UAE_site,CSM-MO018,1,0
UAE_site,CSM-MO004-1,1,0
kuwait,CSM-MO019,1,0
UAE,CSM-MO019,1,12
UAE_site,CSM-MO019,1,0
kuwait,CSM-MO020,1,0
UAE,CSM-MO020,1,9
UAE_site,CSM-MO020,1,0
kuwait,CSM-ST006-1,1,0
UAE,CSM-ST006-1,1,72
UAE_site,CSM-ST006-1,1,0
kuwait,CSM-ST014,1,0
UAE,CSM-ST014,1,9
UAE_site,CSM-ST014,1,0
UAE_site,CSM-MO003-1,1,0
kuwait,CSM-MO017,1,0
UAE,CSM-MO017,1,12
UAE_site,CSM-MO017,1,0
UAE_site,CSM-SC004-1,1,2
kuwait,CSM-SC013,1,0
UAE,CSM-SC013,1,12
UAE_site,CSM-SC013,1,0
kuwait,CSM-SC008-1,1,0
UAE,CSM-SC008-1,1,44
UAE_site,CSM-SC008-1,1,0
kuwait,CSM-SC014,1,0
UAE,CSM-SC014,1,12
UAE_site,CSM-SC014,1,0
kuwait,TOL-10012,1,0
UAE,TOL-10012,1,12
UAE_site,TOL-10012,1,0
kuwait,TOL-10011,1,0
UAE,TOL-10011,1,12
UAE_site,TOL-10011,1,0
